Username,Round of 64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Round of 32,,,,,,,,,,,,,,,,Sweet 16,,,,,,,,Elite 8,,,,Final Four,,Championship,Tie Breaker
,East,,,,,,,,West,,,,,,,,South,,,,,,,,MidWest,,,,,,,,East,,,,West,,,,South,,,,MidWest,,,,East,,West,,South,,MidWest,,East,West,South,MidWest,East/West,South/MidWest,Champion
rockyledo, UCONN, Florida Atlantic, San Diego St., Auburn, BYU, Illinois, Washington St., Iowa State, North Carolina, Mississippi St., Grand Canyon, Alabama, New Mexico, Baylor, Nevada, Arizona, Houston, Nebraska, Wisconsin, Duke, Texas Tech, Kentucky, Colorado, Marquette, Purdue, Utah St., Gonzaga, Kansas, Oregon, Creighton, Colorado St., Tennessee, UCONN, Auburn, Illinois, Iowa State, North Carolina, Alabama, Baylor, Arizona, Houston, Wisconsin, Kentucky, Marquette, Purdue, Gonzaga, Creighton, Tennessee, UCONN, Iowa State, North Carolina, Baylor, Houston, Kentucky, Purdue, Tennessee, UCONN, North Carolina, Houston, Purdue, UCONN, Houston, UCONN, 136, 
rodyancy1, UCONN, Florida Atlantic, San Diego St., Auburn, BYU, Illinois, Washington St., Iowa State, North Carolina, Mississippi St., Saint Mary's, Alabama, New Mexico, Baylor, Nevada, Arizona, Houston, Texas A&M, Wisconsin, Duke, Texas Tech, Kentucky, Florida, Marquette, Purdue, Utah St., Gonzaga, Kansas, Oregon, Creighton, Colorado St., Tennessee, UCONN, Auburn, Illinois, Iowa State, North Carolina, Alabama, Baylor, Arizona, Houston, Wisconsin, Kentucky, Marquette, Purdue, Gonzaga, Creighton, Tennessee, UCONN, Illinois, North Carolina, Arizona, Houston, Kentucky, Purdue, Tennessee, UCONN, North Carolina, Houston, Purdue, North Carolina, Purdue, North Carolina, 147, 
sadfrog, UCONN, Northwestern, UAB, Auburn, Duquesne, Illinois, Drake, Iowa State, North Carolina, Mississippi St., Grand Canyon, Alabama, New Mexico, Baylor, Dayton, Arizona, Houston, Texas A&M, James Madison, Duke, NC State, Kentucky, Florida, Marquette, Purdue, Utah St., McNeese, Kansas, South Carolina, Creighton, Colorado St., Tennessee, UCONN, Auburn, Illinois, Drake, North Carolina, Alabama, Baylor, Arizona, Houston, James Madison, NC State, Florida, Purdue, Kansas, Creighton, Tennessee, UCONN, Illinois, North Carolina, Arizona, Houston, Florida, Kansas, Creighton, UCONN, North Carolina, Florida, Kansas, North Carolina, Florida, North Carolina, 164, 
scottiem7, UCONN, Northwestern, San Diego St., Auburn, BYU, Illinois, Drake, Iowa State, North Carolina, Michigan St., Grand Canyon, Alabama, New Mexico, Baylor, Dayton, Arizona, Houston, Nebraska, Wisconsin, Duke, Texas Tech, Kentucky, Florida, Marquette, Purdue, Utah St., McNeese, Kansas, South Carolina, Creighton, Texas, Tennessee, UCONN, San Diego St., Illinois, Iowa State, North Carolina, Grand Canyon, New Mexico, Arizona, Houston, Wisconsin, Kentucky, Marquette, Purdue, McNeese, Creighton, Tennessee, UCONN, Iowa State, North Carolina, Arizona, Houston, Marquette, Purdue, Tennessee, Iowa State, North Carolina, Houston, Purdue, Iowa State, Purdue, Iowa State, 148, 
scottiem7, UCONN, Northwestern, San Diego St., Auburn, BYU, Illinois, Washington St., Iowa State, North Carolina, Michigan St., Grand Canyon, Alabama, New Mexico, Baylor, Dayton, Arizona, Houston, Nebraska, Wisconsin, Duke, Texas Tech, Kentucky, Florida, Marquette, Purdue, TCU, McNeese, Samford, South Carolina, Creighton, Texas, Tennessee, UCONN, Auburn, BYU, Iowa State, North Carolina, Grand Canyon, Baylor, Arizona, Houston, Wisconsin, Texas Tech, Marquette, Purdue, McNeese, Creighton, Tennessee, UCONN, Iowa State, North Carolina, Arizona, Houston, Marquette, Purdue, Tennessee, UCONN, North Carolina, Houston, Purdue, UCONN, Purdue, Purdue, 149, 
seth40, UCONN, Florida Atlantic, San Diego St., Auburn, Duquesne, Illinois, Drake, Iowa State, North Carolina, Michigan St., Saint Mary's, Alabama, New Mexico, Baylor, Nevada, Arizona, Houston, Nebraska, James Madison, Duke, NC State, Kentucky, Florida, Marquette, Purdue, TCU, McNeese, Samford, South Carolina, Creighton, Texas, Tennessee, Florida Atlantic, Auburn, Illinois, Iowa State, North Carolina, Alabama, New Mexico, Arizona, Houston, Duke, Kentucky, Marquette, Purdue, Samford, South Carolina, Tennessee, Auburn, Iowa State, North Carolina, Arizona, Duke, Marquette, Purdue, Tennessee, Iowa State, Arizona, Duke, Purdue, Arizona, Purdue, Purdue, 147, 
shannonwins, UCONN, Florida Atlantic, San Diego St., Auburn, BYU, Illinois, Drake, Iowa State, North Carolina, Mississippi St., Saint Mary's, Alabama, Clemson, Baylor, Nevada, Arizona, Houston, Texas A&M, James Madison, Duke, Texas Tech, Kentucky, Colorado, Marquette, Purdue, Utah St., Gonzaga, Kansas, Oregon, Creighton, Texas, Tennessee, UCONN, Auburn, Illinois, Iowa State, North Carolina, Alabama, Baylor, Arizona, Houston, Duke, Kentucky, Marquette, Purdue, Kansas, Creighton, Tennessee, UCONN, Iowa State, North Carolina, Arizona, Houston, Kentucky, Purdue, Creighton, UCONN, North Carolina, Houston, Creighton, UCONN, Houston, UCONN, 173, 
shannonwins, UCONN, Florida Atlantic, San Diego St., Auburn, BYU, Illinois, Drake, Iowa State, North Carolina, Michigan St., Grand Canyon, Alabama, New Mexico, Baylor, Nevada, Arizona, Houston, Texas A&M, Wisconsin, Duke, Texas Tech, Kentucky, Colorado, Marquette, Purdue, Utah St., Gonzaga, Kansas, South Carolina, Creighton, Texas, Tennessee, UCONN, Auburn, Illinois, Iowa State, North Carolina, Grand Canyon, Baylor, Arizona, Houston, Duke, Kentucky, Marquette, Purdue, Gonzaga, Creighton, Tennessee, UCONN, Illinois, North Carolina, Arizona, Houston, Marquette, Purdue, Creighton, UCONN, Arizona, Houston, Creighton, Arizona, Creighton, Creighton, 170, 
Sharaburda1, UCONN, Florida Atlantic, San Diego St., Auburn, BYU, Illinois, Drake, Iowa State, North Carolina, Michigan St., Grand Canyon, Alabama, Clemson, Baylor, Nevada, Arizona, Houston, Texas A&M, Wisconsin, Duke, Texas Tech, Kentucky, Florida, Marquette, Purdue, Utah St., Gonzaga, Kansas, Oregon, Creighton, Colorado St., Tennessee, UCONN, Auburn, Illinois, Iowa State, North Carolina, Alabama, Baylor, Arizona, Houston, Duke, Kentucky, Marquette, Purdue, Gonzaga, Creighton, Tennessee, UCONN, Iowa State, Alabama, Arizona, Houston, Kentucky, Purdue, Tennessee, Iowa State, Arizona, Kentucky, Purdue, Arizona, Purdue, Arizona, 148, 
Sharaburda1, UCONN, Florida Atlantic, UAB, Auburn, BYU, Illinois, Drake, Iowa State, North Carolina, Michigan St., Saint Mary's, Alabama, New Mexico, Baylor, Dayton, Arizona, Houston, Nebraska, Wisconsin, Duke, Texas Tech, Kentucky, Colorado, Marquette, Purdue, Utah St., Gonzaga, Kansas, Oregon, Akron, Colorado St., Tennessee, UCONN, Auburn, Illinois, Iowa State, North Carolina, Alabama, Baylor, Arizona, Houston, Duke, Kentucky, Marquette, Purdue, Gonzaga, Akron, Tennessee, UCONN, Iowa State, Alabama, Arizona, Duke, Kentucky, Purdue, Tennessee, Iowa State, Arizona, Kentucky, Purdue, Arizona, Purdue, Purdue, 147, 
smaggs, UCONN, Northwestern, San Diego St., Yale, BYU, Illinois, Drake, Iowa State, North Carolina, Michigan St., Grand Canyon, Alabama, Clemson, Baylor, Dayton, Arizona, Houston, Nebraska, Wisconsin, Duke, Texas Tech, Kentucky, Florida, Marquette, Purdue, TCU, Gonzaga, Samford, South Carolina, Creighton, Texas, Tennessee, UCONN, San Diego St., Illinois, Iowa State, North Carolina, Alabama, Clemson, Arizona, Nebraska, Duke, Kentucky, Marquette, Purdue, Gonzaga, Creighton, Texas, UCONN, Illinois, North Carolina, Arizona, Duke, Kentucky, Gonzaga, Creighton, Illinois, Arizona, Kentucky, Creighton, Arizona, Kentucky, Arizona, 132, 
smed34, UCONN, Northwestern, San Diego St., Yale, BYU, Morehead St., Drake, Iowa State, North Carolina, Michigan St., Saint Mary's, Charleston, Clemson, Baylor, Nevada, Arizona, Houston, Texas A&M, Wisconsin, Duke, NC State, Kentucky, Florida, Marquette, Purdue, TCU, Gonzaga, Kansas, Oregon, Akron, Texas, Tennessee, UCONN, Yale, BYU, Drake, Michigan St., Charleston, Clemson, Arizona, Texas A&M, Duke, Kentucky, Marquette, TCU, Gonzaga, Akron, Texas, UCONN, Drake, Michigan St., Clemson, Texas A&M, Kentucky, TCU, Texas, UCONN, Clemson, Kentucky, TCU, UCONN, TCU, UCONN, 164, 
smed34, UCONN, Florida Atlantic, UAB, Auburn, Duquesne, Morehead St., Drake, Iowa State, North Carolina, Mississippi St., Saint Mary's, Alabama, New Mexico, Baylor, Dayton, Arizona, Houston, Nebraska, Wisconsin, Duke, Texas Tech, Kentucky, Florida, Marquette, Purdue, TCU, Gonzaga, Kansas, Oregon, Akron, Texas, Tennessee, UCONN, UAB, Morehead St., Drake, North Carolina, Saint Mary's, Baylor, Dayton, Houston, Duke, Kentucky, Florida, Purdue, Gonzaga, Oregon, Tennessee, UCONN, Drake, North Carolina, Baylor, Houston, Kentucky, Purdue, Tennessee, UCONN, Baylor, Kentucky, Purdue, UCONN, Purdue, Purdue, 166, 
smed34, UCONN, Florida Atlantic, UAB, Auburn, BYU, Illinois, Washington St., Iowa State, North Carolina, Michigan St., Grand Canyon, Alabama, New Mexico, Baylor, Nevada, Arizona, Houston, Nebraska, James Madison, Duke, Texas Tech, Kentucky, Colorado, Marquette, Purdue, Utah St., Gonzaga, Kansas, South Carolina, Creighton, Colorado St., Tennessee, UCONN, Auburn, Illinois, Iowa State, North Carolina, Grand Canyon, New Mexico, Arizona, Houston, Duke, Kentucky, Marquette, Purdue, Gonzaga, Creighton, Tennessee, UCONN, Iowa State, Grand Canyon, Arizona, Houston, Marquette, Purdue, Tennessee, UCONN, Arizona, Marquette, Purdue, UCONN, Purdue, UCONN, 178, 
snakasen, UCONN, Northwestern, San Diego St., Auburn, Duquesne, Illinois, Drake, Iowa State, North Carolina, Michigan St., Saint Mary's, Charleston, New Mexico, Baylor, Nevada, Arizona, Houston, Nebraska, Wisconsin, Duke, NC State, Kentucky, Colorado, Marquette, Purdue, TCU, McNeese, Samford, South Carolina, Creighton, Texas, Tennessee, UCONN, Auburn, Illinois, Iowa State, North Carolina, Charleston, Baylor, Arizona, Houston, Wisconsin, Kentucky, Marquette, Purdue, McNeese, South Carolina, Tennessee, UCONN, Iowa State, North Carolina, Arizona, Houston, Kentucky, Purdue, Tennessee, UCONN, Arizona, Houston, Tennessee, UCONN, Houston, UCONN, 158, 
sodapop151, UCONN, Florida Atlantic, San Diego St., Auburn, BYU, Illinois, Drake, Iowa State, North Carolina, Michigan St., Grand Canyon, Alabama, New Mexico, Baylor, Dayton, Arizona, Houston, Nebraska, Wisconsin, Duke, Texas Tech, Kentucky, Florida, Marquette, Purdue, Utah St., McNeese, Kansas, South Carolina, Creighton, Texas, Tennessee, UCONN, Auburn, Illinois, Iowa State, North Carolina, Alabama, Baylor, Arizona, Houston, Wisconsin, Kentucky, Marquette, Purdue, Kansas, South Carolina, Tennessee, UCONN, Iowa State, North Carolina, Arizona, Houston, Marquette, Purdue, Tennessee, UCONN, Arizona, Houston, Purdue, Arizona, Houston, Houston, 139, 
THA BLVD, UCONN, Northwestern, San Diego St., Auburn, BYU, Illinois, Washington St., Iowa State, North Carolina, Michigan St., Grand Canyon, Alabama, New Mexico, Baylor, Nevada, Arizona, Houston, Nebraska, Wisconsin, Duke, Texas Tech, Kentucky, Florida, Marquette, Purdue, TCU, Gonzaga, Samford, Oregon, Creighton, Colorado St., Tennessee, UCONN, Auburn, BYU, Iowa State, Michigan St., Alabama, Baylor, Arizona, Houston, Wisconsin, Kentucky, Marquette, Purdue, Gonzaga, Creighton, Tennessee, Auburn, BYU, Alabama, Baylor, Houston, Marquette, Gonzaga, Creighton, Auburn, Alabama, Houston, Creighton, Auburn, Houston, Auburn, 160, 
Therobbob20, UCONN, Florida Atlantic, San Diego St., Auburn, BYU, Illinois, Drake, Iowa State, North Carolina, Michigan St., Saint Mary's, Alabama, New Mexico, Baylor, Nevada, Arizona, Houston, Texas A&M, Wisconsin, Duke, Texas Tech, Kentucky, Florida, Marquette, Purdue, TCU, Gonzaga, Kansas, South Carolina, Creighton, Texas, Tennessee, UCONN, Auburn, Illinois, Iowa State, North Carolina, Alabama, Baylor, Arizona, Houston, Duke, Kentucky, Marquette, Purdue, Gonzaga, Creighton, Tennessee, UCONN, Iowa State, Alabama, Arizona, Houston, Kentucky, Purdue, Tennessee, UCONN, Arizona, Houston, Tennessee, UCONN, Houston, UCONN, 156, 
tim_pierce, UCONN, Northwestern, UAB, Auburn, Duquesne, Illinois, Drake, Iowa State, North Carolina, Michigan St., Saint Mary's, Alabama, New Mexico, Baylor, Nevada, Arizona, Houston, Texas A&M, Wisconsin, Duke, Texas Tech, Kentucky, Florida, Marquette, Purdue, TCU, McNeese, Kansas, Oregon, Creighton, Colorado St., Tennessee, UCONN, Auburn, Illinois, Iowa State, North Carolina, Alabama, Baylor, Arizona, Houston, Duke, Kentucky, Marquette, Purdue, Kansas, Creighton, Tennessee, UCONN, Iowa State, North Carolina, Arizona, Houston, Kentucky, Purdue, Tennessee, UCONN, North Carolina, Kentucky, Purdue, North Carolina, Kentucky, Kentucky, 151, 
Top Gun, UCONN, Northwestern, UAB, Auburn, BYU, Illinois, Washington St., Iowa State, North Carolina, Mississippi St., Saint Mary's, Alabama, New Mexico, Baylor, Nevada, Arizona, Houston, Texas A&M, Wisconsin, Duke, Texas Tech, Kentucky, Florida, Marquette, Purdue, Utah St., Gonzaga, Kansas, Oregon, Creighton, Colorado St., Tennessee, UCONN, Auburn, Illinois, Iowa State, Mississippi St., Alabama, Baylor, Nevada, Houston, Duke, Kentucky, Marquette, Purdue, Gonzaga, Creighton, Colorado St., Auburn, Iowa State, Alabama, Baylor, Houston, Kentucky, Gonzaga, Colorado St., Auburn, Alabama, Houston, Colorado St., Auburn, Colorado St., Auburn, 161, 
Vorndranaj, UCONN, Florida Atlantic, San Diego St., Yale, BYU, Illinois, Drake, Iowa State, North Carolina, Michigan St., Saint Mary's, Charleston, New Mexico, Baylor, Nevada, Arizona, Houston, Nebraska, James Madison, Duke, NC State, Kentucky, Colorado, Marquette, Purdue, Utah St., Gonzaga, Samford, Oregon, Creighton, Colorado St., Tennessee, UCONN, San Diego St., BYU, Iowa State, North Carolina, Saint Mary's, New Mexico, Arizona, Houston, James Madison, Kentucky, Marquette, Purdue, Gonzaga, Creighton, Colorado St., San Diego St., Iowa State, North Carolina, Arizona, Houston, Marquette, Purdue, Creighton, San Diego St., North Carolina, Houston, Purdue, North Carolina, Purdue, North Carolina, 151, 
wacamac, UCONN, Northwestern, San Diego St., Auburn, BYU, Illinois, Washington St., Iowa State, North Carolina, Mississippi St., Saint Mary's, Alabama, New Mexico, Baylor, Nevada, Arizona, Houston, Nebraska, Wisconsin, Duke, Texas Tech, Kentucky, Florida, Marquette, Purdue, Utah St., Gonzaga, Kansas, South Carolina, Creighton, Texas, Tennessee, UCONN, Auburn, Illinois, Iowa State, North Carolina, Alabama, New Mexico, Arizona, Houston, Duke, Texas Tech, Marquette, Purdue, Kansas, South Carolina, Tennessee, UCONN, Iowa State, North Carolina, Arizona, Houston, Texas Tech, Purdue, South Carolina, UCONN, North Carolina, Houston, Purdue, North Carolina, Houston, North Carolina, 165, 
_Trav_, UCONN, Northwestern, San Diego St., Auburn, BYU, Illinois, Drake, Iowa State, North Carolina, Mississippi St., Saint Mary's, Alabama, Clemson, Baylor, Nevada, Arizona, Houston, Nebraska, Wisconsin, Duke, Texas Tech, Kentucky, Colorado, Marquette, Purdue, Utah St., Gonzaga, Kansas, South Carolina, Creighton, Texas, Tennessee, UCONN, Auburn, Illinois, Iowa State, North Carolina, Alabama, Clemson, Arizona, Houston, Duke, Texas Tech, Marquette, Purdue, Kansas, Creighton, Tennessee, UCONN, Illinois, North Carolina, Arizona, Houston, Marquette, Kansas, Tennessee, Illinois, Arizona, Houston, Tennessee, Illinois, Tennessee, Tennessee, 158, 
aideneastom, UCONN, Florida Atlantic, San Diego St., Auburn, BYU, Illinois, Drake, Iowa State, North Carolina, Michigan St., Saint Mary's, Alabama, New Mexico, Baylor, Nevada, Arizona, Houston, Nebraska, Wisconsin, Duke, Texas Tech, Kentucky, Florida, Marquette, Purdue, TCU, McNeese, Kansas, South Carolina, Creighton, Texas, Tennessee, UCONN, Auburn, Illinois, Iowa State, North Carolina, Alabama, New Mexico, Arizona, Houston, Duke, Kentucky, Marquette, Purdue, McNeese, Creighton, Tennessee, Auburn, Iowa State, North Carolina, Arizona, Houston, Kentucky, Purdue, Tennessee, Auburn, North Carolina, Houston, Tennessee, Auburn, Houston, Houston, 174, 
Brent134, UCONN, Florida Atlantic, UAB, Auburn, BYU, Morehead St., Washington St., Iowa State, North Carolina, Michigan St., Saint Mary's, Alabama, Clemson, Baylor, Nevada, Arizona, Houston, Nebraska, James Madison, Duke, Texas Tech, Kentucky, Florida, Marquette, Purdue, TCU, Gonzaga, Kansas, South Carolina, Creighton, Colorado St., Tennessee, UCONN, Auburn, Morehead St., Iowa State, North Carolina, Alabama, Baylor, Arizona, Houston, Duke, Kentucky, Marquette, Purdue, Gonzaga, Creighton, Tennessee, Auburn, Iowa State, North Carolina, Arizona, Houston, Kentucky, Purdue, Creighton, Iowa State, Arizona, Kentucky, Purdue, Arizona, Purdue, Arizona, 144, 
CRF, UCONN, Northwestern, San Diego St., Auburn, BYU, Illinois, Washington St., Iowa State, North Carolina, Michigan St., Saint Mary's, Alabama, New Mexico, Baylor, Nevada, Arizona, Houston, Nebraska, Wisconsin, Duke, Texas Tech, Kentucky, Colorado, Marquette, Purdue, TCU, Gonzaga, Samford, South Carolina, Creighton, Colorado St., Tennessee, UCONN, Auburn, BYU, Iowa State, North Carolina, Alabama, New Mexico, Arizona, Houston, Duke, Texas Tech, Marquette, Purdue, Gonzaga, Creighton, Tennessee, Auburn, BYU, North Carolina, Arizona, Houston, Marquette, Purdue, Creighton, Auburn, Arizona, Houston, Purdue, Auburn, Purdue, Auburn, 140, 
CRF, UCONN, Northwestern, San Diego St., Auburn, BYU, Illinois, Washington St., Iowa State, North Carolina, Mississippi St., Grand Canyon, Alabama, New Mexico, Baylor, Dayton, Arizona, Houston, Nebraska, Wisconsin, Duke, Texas Tech, Kentucky, Colorado, Marquette, Purdue, Utah St., Gonzaga, Samford, South Carolina, Creighton, Colorado St., Tennessee, UCONN, Auburn, BYU, Washington St., North Carolina, Alabama, New Mexico, Dayton, Nebraska, Wisconsin, Texas Tech, Marquette, Purdue, Gonzaga, South Carolina, Tennessee, Auburn, BYU, Alabama, New Mexico, Wisconsin, Texas Tech, Gonzaga, South Carolina, Auburn, Alabama, Texas Tech, Gonzaga, Auburn, Texas Tech, Auburn, 143, 
dgh4iu, UCONN, Northwestern, UAB, Auburn, BYU, Illinois, Drake, Iowa State, North Carolina, Mississippi St., Saint Mary's, Charleston, New Mexico, Baylor, Dayton, Arizona, Houston, Nebraska, Wisconsin, Duke, Texas Tech, Kentucky, Florida, Marquette, Purdue, Utah St., Gonzaga, Samford, Oregon, Creighton, Colorado St., Tennessee, UCONN, Auburn, Illinois, Iowa State, Mississippi St., Saint Mary's, Baylor, Arizona, Houston, Wisconsin, Texas Tech, Marquette, Purdue, Gonzaga, Oregon, Tennessee, UCONN, Illinois, Mississippi St., Arizona, Wisconsin, Texas Tech, Purdue, Tennessee, Illinois, Arizona, Wisconsin, Purdue, Illinois, Purdue, Illinois, 159, 
dpgarner61, UCONN, Northwestern, UAB, Auburn, BYU, Illinois, Drake, Iowa State, North Carolina, Michigan St., Saint Mary's, Alabama, Clemson, Baylor, Nevada, Arizona, Houston, Texas A&M, Wisconsin, Duke, Texas Tech, Kentucky, Florida, Marquette, Purdue, Utah St., Gonzaga, Kansas, South Carolina, Creighton, Colorado St., Tennessee, UCONN, Auburn, Illinois, Iowa State, North Carolina, Alabama, Baylor, Arizona, Texas A&M, Wisconsin, Texas Tech, Marquette, Purdue, Gonzaga, Creighton, Tennessee, UCONN, Illinois, Alabama, Arizona, Texas A&M, Marquette, Gonzaga, Tennessee, UCONN, Arizona, Marquette, Tennessee, Arizona, Tennessee, Tennessee, 142, 
E-Q, UCONN, Florida Atlantic, UAB, Auburn, BYU, Morehead St., Drake, Iowa State, North Carolina, Michigan St., Saint Mary's, Alabama, New Mexico, Baylor, Nevada, Arizona, Houston, Texas A&M, James Madison, Duke, NC State, Kentucky, Florida, Marquette, Purdue, Utah St., Gonzaga, Kansas, South Carolina, Creighton, Colorado St., Tennessee, UCONN, Auburn, BYU, Iowa State, North Carolina, Saint Mary's, Baylor, Arizona, Houston, Duke, Kentucky, Marquette, Purdue, Kansas, Creighton, Tennessee, UCONN, Iowa State, North Carolina, Arizona, Houston, Marquette, Purdue, Tennessee, UCONN, Arizona, Houston, Purdue, UCONN, Purdue, UCONN, 165, 
FearDaPaw, UCONN, Northwestern, San Diego St., Auburn, BYU, Illinois, Drake, Iowa State, North Carolina, Michigan St., Saint Mary's, Alabama, New Mexico, Baylor, Nevada, Arizona, Houston, Texas A&M, Wisconsin, Duke, Texas Tech, Kentucky, Florida, Marquette, Purdue, TCU, Gonzaga, Samford, South Carolina, Creighton, Texas, Tennessee, UCONN, Auburn, Illinois, Iowa State, North Carolina, Alabama, Baylor, Arizona, Houston, Duke, Texas Tech, Marquette, Purdue, Gonzaga, Creighton, Tennessee, UCONN, Iowa State, North Carolina, Baylor, Houston, Marquette, Gonzaga, Creighton, UCONN, North Carolina, Houston, Creighton, UCONN, Houston, Houston, 122, 
HoosierDaddy184, UCONN, Florida Atlantic, San Diego St., Auburn, Duquesne, Illinois, Drake, Iowa State, North Carolina, Mississippi St., Saint Mary's, Alabama, Clemson, Baylor, Nevada, Arizona, Houston, Texas A&M, Wisconsin, Duke, Texas Tech, Kentucky, Florida, Marquette, Purdue, Utah St., McNeese, Kansas, South Carolina, Creighton, Texas, Tennessee, UCONN, Auburn, Illinois, Iowa State, North Carolina, Saint Mary's, Clemson, Arizona, Houston, Duke, Kentucky, Marquette, Purdue, McNeese, Creighton, Tennessee, UCONN, Iowa State, North Carolina, Arizona, Houston, Kentucky, Purdue, Tennessee, UCONN, Arizona, Kentucky, Tennessee, UCONN, Kentucky, UCONN, 153, 
HunterPerlich, UCONN, Florida Atlantic, UAB, Auburn, BYU, Illinois, Drake, Iowa State, North Carolina, Mississippi St., Saint Mary's, Alabama, New Mexico, Baylor, Nevada, Arizona, Houston, Nebraska, James Madison, Duke, Texas Tech, Kentucky, Florida, Marquette, Purdue, TCU, McNeese, Kansas, Oregon, Creighton, Texas, Tennessee, Florida Atlantic, Auburn, BYU, Iowa State, Mississippi St., Alabama, New Mexico, Arizona, Houston, James Madison, Texas Tech, Florida, Purdue, McNeese, Oregon, Tennessee, Auburn, BYU, Mississippi St., Arizona, Houston, Texas Tech, Purdue, Tennessee, Auburn, Arizona, Houston, Purdue, Auburn, Houston, Houston, 130, 
HunterPerlich, UCONN, Florida Atlantic, UAB, Auburn, BYU, Illinois, Drake, Iowa State, North Carolina, Mississippi St., Saint Mary's, Alabama, New Mexico, Baylor, Nevada, Arizona, Houston, Texas A&M, Wisconsin, Vermont, Texas Tech, Kentucky, Colorado, Marquette, Purdue, TCU, McNeese, Kansas, Oregon, Creighton, Texas, Tennessee, UCONN, Auburn, Illinois, Iowa State, North Carolina, Saint Mary's, New Mexico, Arizona, Houston, Wisconsin, Kentucky, Marquette, Purdue, McNeese, Oregon, Tennessee, UCONN, Iowa State, Saint Mary's, Arizona, Wisconsin, Marquette, McNeese, Tennessee, Iowa State, Arizona, Marquette, Tennessee, Arizona, Tennessee, Tennessee, 156, 
JaceE35, UCONN, Florida Atlantic, San Diego St., Auburn, BYU, Illinois, Drake, Iowa State, North Carolina, Michigan St., Saint Mary's, Alabama, New Mexico, Baylor, Nevada, Arizona, Houston, Nebraska, James Madison, Duke, Texas Tech, Kentucky, Florida, Marquette, Purdue, TCU, McNeese, Samford, Oregon, Creighton, Texas, Tennessee, UCONN, Auburn, Illinois, Iowa State, North Carolina, Saint Mary's, Baylor, Arizona, Houston, Duke, Kentucky, Marquette, Purdue, McNeese, Creighton, Tennessee, Auburn, Iowa State, North Carolina, Arizona, Houston, Marquette, Purdue, Tennessee, Auburn, North Carolina, Houston, Tennessee, North Carolina, Tennessee, North Carolina, 158, 
JacksonE, UCONN, Florida Atlantic, San Diego St., Auburn, BYU, Illinois, Drake, Iowa State, North Carolina, Michigan St., Saint Mary's, Alabama, New Mexico, Baylor, Dayton, Arizona, Houston, Texas A&M, Wisconsin, Duke, Texas Tech, Kentucky, Colorado, Marquette, Purdue, Utah St., McNeese, Samford, South Carolina, Creighton, Texas, Tennessee, UCONN, Auburn, Illinois, Iowa State, North Carolina, Saint Mary's, Baylor, Arizona, Houston, Duke, Kentucky, Colorado, Purdue, McNeese, South Carolina, Tennessee, Auburn, Iowa State, North Carolina, Baylor, Houston, Kentucky, Purdue, Tennessee, Auburn, North Carolina, Houston, Purdue, North Carolina, Purdue, North Carolina, 118, 
jak72071, UCONN, Florida Atlantic, San Diego St., Auburn, BYU, Illinois, Drake, Iowa State, North Carolina, Mississippi St., Saint Mary's, Alabama, New Mexico, Baylor, Nevada, Arizona, Houston, Nebraska, Wisconsin, Duke, Texas Tech, Kentucky, Florida, Marquette, Purdue, TCU, Gonzaga, Samford, Oregon, Creighton, Texas, Tennessee, UCONN, Auburn, Illinois, Iowa State, North Carolina, Alabama, Baylor, Arizona, Houston, Duke, Kentucky, Marquette, Purdue, Gonzaga, Creighton, Tennessee, UCONN, Iowa State, North Carolina, Arizona, Houston, Marquette, Purdue, Tennessee, UCONN, Arizona, Houston, Purdue, UCONN, Houston, UCONN, 177, 
jeebs_1, UCONN, Florida Atlantic, San Diego St., Auburn, BYU, Illinois, Washington St., Iowa State, North Carolina, Michigan St., Saint Mary's, Alabama, New Mexico, Baylor, Dayton, Arizona, Houston, Nebraska, Wisconsin, Duke, Texas Tech, Kentucky, Florida, Marquette, Purdue, Utah St., McNeese, Samford, South Carolina, Creighton, Colorado St., Tennessee, UCONN, Auburn, Illinois, Iowa State, North Carolina, Saint Mary's, Baylor, Arizona, Houston, Wisconsin, Kentucky, Marquette, Purdue, McNeese, Creighton, Tennessee, UCONN, Illinois, North Carolina, Arizona, Houston, Marquette, Purdue, Creighton, UCONN, Arizona, Houston, Creighton, UCONN, Houston, UCONN, 140, 
Jeffperlich, UCONN, Florida Atlantic, UAB, Auburn, BYU, Illinois, Drake, Iowa State, North Carolina, Mississippi St., Saint Mary's, Alabama, Clemson, Baylor, Nevada, Arizona, Houston, Texas A&M, Wisconsin, Duke, Texas Tech, Kentucky, Florida, Marquette, Purdue, Utah St., Gonzaga, Kansas, Oregon, Creighton, Colorado St., Tennessee, UCONN, Auburn, BYU, Iowa State, North Carolina, Saint Mary's, Baylor, Arizona, Houston, Duke, Kentucky, Florida, Purdue, Gonzaga, Creighton, Colorado St., UCONN, Iowa State, North Carolina, Arizona, Houston, Kentucky, Purdue, Creighton, Iowa State, Arizona, Houston, Purdue, Iowa State, Purdue, Purdue, 136, 
